xp,yp,gpz,vor,up,vp,sp,active,chi
3.62,0.42,9.38143e-05,0.058634,0.883477,-0.0537118,0.04,1,0
3.5,0.46,9.73612e-05,0.0608507,0.875282,-0.0682898,0.04,1,0
3.54,0.46,9.73122e-05,0.0608202,0.878465,-0.0642081,0.04,1,0
3.58,0.46,9.66653e-05,0.0604158,0.881557,-0.0603706,0.04,1,0
3.62,0.46,9.54651e-05,0.0596657,0.884559,-0.0567634,0.04,1,0
3.34,0.02,-5.21819e-05,-0.0326137,0.796101,-0.00580181,0.04,1,0
3.38,0.02,-4.59595e-05,-0.0287247,0.807268,-0.00540383,0.04,1,0
3.42,0.02,-4.03324e-05,-0.0252077,0.81767,-0.00503383,0.04,1,0
3.46,0.02,-3.52278e-05,-0.0220174,0.827365,-0.00469165,0.04,1,0
3.34,0.06,-0.000145822,-0.0911384,0.799398,-0.0172145,0.04,1,0
3.38,0.06,-0.000128303,-0.0801896,0.810212,-0.0160373,0.04,1,0
3.42,0.06,-0.000112454,-0.0702838,0.820291,-0.0149427,0.04,1,0
3.46,0.06,-9.80778e-05,-0.0612986,0.829686,-0.0139294,0.04,1,0
3.34,0.1,-0.00021044,-0.131525,0.805464,-0.0280965,0.04,1,0
3.38,0.1,-0.000184706,-0.115442,0.815627,-0.0261838,0.04,1,0
3.42,0.1,-0.000161409,-0.100881,0.825108,-0.0244039,0.04,1,0
3.46,0.1,-0.000140285,-0.0876781,0.833954,-0.0227541,0.04,1,0
3.34,0.14,-0.000235949,-0.147468,0.813386,-0.0381845,0.04,1,0
3.38,0.14,-0.000206076,-0.128797,0.822696,-0.0356014,0.04,1,0
3.42,0.14,-0.000179021,-0.111888,0.831393,-0.0331953,0.04,1,0
3.46,0.14,-0.000154517,-0.0965731,0.839518,-0.0309611,0.04,1,0
-0.43,-0.15,-0.000176117,-0.440294,0.000204467,-3.95158e-05,0.02,1,1
-0.41,-0.15,-4.36161e-05,-0.10904,0.000208702,-7.33691e-05,0.02,1,1
-0.39,-0.15,2.94507e-05,0.0736266,0.000202632,-8.52004e-05,0.02,1,1
-0.37,-0.15,0,0,0.000190559,-7.97884e-05,0.02,1,1
-0.43,-0.13,-0.000129575,-0.323938,0.000214001,-4.2997e-05,0.02,1,1
-0.41,-0.13,-2.60792e-06,-0.00651981,0.000213444,-7.08459e-05,0.02,1,1
-0.39,-0.13,2.34748e-05,0.058687,0.000203572,-7.35815e-05,0.02,1,1
-0.37,-0.13,0,0,0.00019158,-6.81025e-05,0.02,1,1
-0.43,-0.11,-7.92722e-05,-0.198181,0.00022086,-4.45672e-05,0.02,1,1
-0.41,-0.11,1.43673e-05,0.0359183,0.000215456,-6.32172e-05,0.02,1,1
-0.39,-0.11,1.67172e-05,0.041793,0.000204005,-6.14234e-05,0.02,1,1
-0.37,-0.11,0,0,0.000192583,-5.69964e-05,0.02,1,1
-0.43,-0.09,-4.15351e-05,-0.103838,0.000224971,-4.18941e-05,0.02,1,1
-0.41,-0.09,1.75077e-05,0.0437692,0.000216212,-5.27128e-05,0.02,1,1
-0.39,-0.09,8.68236e-06,0.0217059,0.000204292,-4.9478e-05,0.02,1,1
-0.37,-0.09,0,0,0.000193272,-4.6386e-05,0.02,1,1
1.41,0.89,-0.000318786,-0.796965,1.37774,-0.216171,0.02,1,0
1.43,0.89,-0.000300767,-0.751916,1.37323,-0.226094,0.02,1,0
1.45,0.89,-0.000282671,-0.706677,1.36834,-0.235751,0.02,1,0
1.47,0.89,-0.00026459,-0.661475,1.36307,-0.245123,0.02,1,0
1.41,0.91,-0.000219374,-0.548435,1.38133,-0.211558,0.02,1,0
1.43,0.91,-0.00020554,-0.513849,1.37628,-0.221109,0.02,1,0
1.45,0.91,-0.00019167,-0.479176,1.37086,-0.230397,0.02,1,0
1.47,0.91,-0.000177846,-0.444616,1.36509,-0.239403,0.02,1,0
1.41,0.93,-0.000139133,-0.347833,1.38079,-0.206497,0.02,1,0
1.43,0.93,-0.000128936,-0.322339,1.37539,-0.215691,0.02,1,0
1.45,0.93,-0.00011878,-0.29695,1.36965,-0.224626,0.02,1,0
1.47,0.93,-0.000108633,-0.271583,1.36356,-0.233287,0.02,1,0
1.41,0.95,-7.66434e-05,-0.191608,1.37705,-0.201154,0.02,1,0
1.43,0.95,-6.94781e-05,-0.173695,1.37145,-0.210026,0.02,1,0
1.45,0.95,-6.23862e-05,-0.155966,1.36554,-0.21861,0.02,1,0
1.47,0.95,-5.52827e-05,-0.138207,1.3593,-0.226954,0.02,1,0
3.18,-0.3,0.000145172,0.0907324,0.818619,0.0901581,0.04,1,0
3.22,-0.3,0.000118384,0.07399,0.825782,0.0842952,0.04,1,0
3.26,-0.3,9.42135e-05,0.0588834,0.832551,0.0788221,0.04,1,0
3.3,-0.3,7.24473e-05,0.0452796,0.838953,0.0737097,0.04,1,0
3.18,-0.26,0.000233381,0.145863,0.808041,0.0822048,0.04,1,0
3.22,-0.26,0.000200197,0.125123,0.816344,0.076799,0.04,1,0
3.26,-0.26,0.000169936,0.10621,0.824155,0.0717529,0.04,1,0
3.3,-0.26,0.000142393,0.0889957,0.831508,0.0670401,0.04,1,0
3.18,-0.22,0.000315813,0.197383,0.795855,0.0729983,0.04,1,0
3.22,-0.22,0.000276847,0.17303,0.805414,0.0681539,0.04,1,0
3.26,-0.22,0.00024109,0.150681,0.814381,0.0636315,0.04,1,0
3.3,-0.22,0.000208341,0.130213,0.822792,0.0594079,0.04,1,0
3.18,-0.18,0.000373263,0.23329,0.782554,0.0624377,0.04,1,0
3.22,-0.18,0.000330631,0.206644,0.793446,0.0582622,0.04,1,0
3.26,-0.18,0.000291403,0.182127,0.80364,0.0543641,0.04,1,0
3.3,-0.18,0.000255379,0.159612,0.81318,0.0507236,0.04,1,0
-0.51,-0.23,0.00217762,5.44405,0.291622,-0.445799,0.02,1,0
-0.49,-0.23,0.00354813,8.87032,0.229132,-0.366204,0.02,1,0
-0.47,-0.23,0.00415955,10.3989,0.144879,-0.231802,0.02,1,0.000585183
-0.45,-0.23,0.00314631,7.86576,0.0521049,-0.0775915,0.02,1,0.0058125
-0.51,-0.21,0.00253245,6.33113,0.239877,-0.389825,0.02,1,0
-0.49,-0.21,0.003668,9.17001,0.174474,-0.294183,0.02,1,4.15133e-05
-0.47,-0.21,0.00359124,8.97809,0.0882583,-0.144749,0.02,1,0.00203454
-0.45,-0.21,0.00205693,5.14233,0.0215278,-0.029701,0.02,1,0.0140695
-0.51,-0.19,0.00275911,6.89778,0.192846,-0.330804,0.02,1,0
-0.49,-0.19,0.00349812,8.74529,0.125747,-0.220529,0.02,1,0.000376257
-0.47,-0.19,0.00280614,7.01534,0.0485635,-0.0783095,0.02,1,0.00492775
-0.45,-0.19,0.00113811,2.84527,0.00797605,-0.00883327,0.02,1,0.0333085
-0.51,-0.17,0.00281442,7.03604,0.152145,-0.272378,0.02,1,1.76793e-06
-0.49,-0.17,0.00309254,7.73135,0.0853941,-0.1521,0.02,1,0.00121608
-0.47,-0.17,0.00199399,4.98498,0.0249677,-0.0368543,0.02,1,0.0101967
-0.45,-0.17,0.000498407,1.24602,0.002733,-0.00198171,0.02,1,0.0857901
5.12,-0.92,1.90817e-05,0.00298152,0.957811,0.0207531,0.08,1,0
5.2,-0.92,1.53517e-05,0.0023987,0.959338,0.0195831,0.08,1,0
5.28,-0.92,1.22472e-05,0.00191363,0.960777,0.0184994,0.08,1,0
5.36,-0.92,9.71574e-06,0.00151808,0.962131,0.017495,0.08,1,0
5.12,-0.84,2.22443e-05,0.00347567,0.956384,0.0191108,0.08,1,0
5.2,-0.84,1.88385e-05,0.00294351,0.958044,0.0180372,0.08,1,0
5.28,-0.84,1.5858e-05,0.00247782,0.959602,0.0170467,0.08,1,0
5.36,-0.84,1.3278e-05,0.00207469,0.961062,0.0161311,0.08,1,0
5.12,-0.76,2.13034e-05,0.00332865,0.955048,0.0173327,0.08,1,0
5.2,-0.76,1.90594e-05,0.00297804,0.95683,0.0163698,0.08,1,0
5.28,-0.76,1.68944e-05,0.00263975,0.958496,0.0154861,0.08,1,0
5.36,-0.76,1.48312e-05,0.00231737,0.960053,0.0146713,0.08,1,0
5.12,-0.68,1.54625e-05,0.00241602,0.953873,0.0154378,0.08,1,0
5.2,-0.68,1.53155e-05,0.00239305,0.955753,0.0145977,0.08,1,0
5.28,-0.68,1.47483e-05,0.00230442,0.957507,0.0138317,0.08,1,0
5.36,-0.68,1.38509e-05,0.0021642,0.959143,0.0131276,0.08,1,0
1.25,-0.87,0.000599115,1.49779,1.38571,0.130702,0.02,1,0
1.27,-0.87,0.00058146,1.45365,1.38487,0.14234,0.02,1,0
1.29,-0.87,0.000562866,1.40716,1.38369,0.153896,0.02,1,0
1.31,-0.87,0.000543422,1.35856,1.38217,0.165344,0.02,1,0
1.25,-0.85,0.000763578,1.90895,1.36348,0.130955,0.02,1,0
1.27,-0.85,0.000742529,1.85632,1.36354,0.142908,0.02,1,0
1.29,-0.85,0.000720436,1.80109,1.36329,0.154791,0.02,1,0
1.31,-0.85,0.00069738,1.74345,1.36271,0.166579,0.02,1,0
1.25,-0.83,0.000932726,2.33181,1.3332,0.130233,0.02,1,0
1.27,-0.83,0.000909043,2.27261,1.33432,0.142473,0.02,1,0
1.29,-0.83,0.000884244,2.21061,1.33517,0.154659,0.02,1,0
1.31,-0.83,0.000858384,2.14596,1.33572,0.166765,0.02,1,0
1.25,-0.81,0.00109382,2.73456,1.29492,0.128394,0.02,1,0
1.27,-0.81,0.00106892,2.6723,1.29723,0.14089,0.02,1,0
1.29,-0.81,0.00104286,2.60715,1.29929,0.153351,0.02,1,0
1.31,-0.81,0.00101566,2.53916,1.30108,0.165751,0.02,1,0
1.17,0.17,-0.00139696,-3.49241,-0.605767,0.0188674,0.02,1,0
1.19,0.17,-0.00139895,-3.49739,-0.605189,0.00976197,0.02,1,0
1.21,0.17,-0.00140014,-3.50035,-0.603704,0.00106861,0.02,1,0
1.23,0.17,-0.00140063,-3.50158,-0.601358,-0.0072093,0.02,1,0
1.17,0.19,-0.00146251,-3.65627,-0.544059,0.0185067,0.02,1,0
1.19,0.19,-0.00146217,-3.65543,-0.543009,0.00849059,0.02,1,0
1.21,0.19,-0.00146099,-3.65248,-0.541088,-0.00107076,0.02,1,0
1.23,0.19,-0.00145911,-3.64779,-0.538337,-0.0101717,0.02,1,0
1.17,0.21,-0.001517,-3.7925,-0.480263,0.0176949,0.02,1,0
1.19,0.21,-0.00151424,-3.78561,-0.478821,0.00680415,0.02,1,0
1.21,0.21,-0.00151057,-3.77642,-0.476542,-0.00359239,0.02,1,0
1.23,0.21,-0.00150614,-3.76536,-0.473463,-0.0134862,0.02,1,0
1.17,0.23,-0.00156431,-3.91078,-0.414797,0.0165131,0.02,1,0
1.19,0.23,-0.00155922,-3.89804,-0.413046,0.00478494,0.02,1,0
1.21,0.23,-0.00155308,-3.8827,-0.410493,-0.00641368,0.02,1,0
1.23,0.23,-0.00154608,-3.8652,-0.407174,-0.0170706,0.02,1,0
1.65,0.65,-0.00124072,-3.10181,0.995483,-0.33873,0.02,1,0
1.67,0.65,-0.00121362,-3.03406,1.00175,-0.350131,0.02,1,0
1.69,0.65,-0.00118311,-2.95778,1.00766,-0.361224,0.02,1,0
1.71,0.65,-0.00114934,-2.87335,1.01314,-0.371958,0.02,1,0
1.65,0.67,-0.00118299,-2.95747,1.04469,-0.344599,0.02,1,0
1.67,0.67,-0.0011495,-2.87375,1.04976,-0.355622,0.02,1,0
1.69,0.67,-0.00111314,-2.78285,1.05436,-0.366273,0.02,1,0
1.71,0.67,-0.00107413,-2.68533,1.05844,-0.376505,0.02,1,0
1.65,0.69,-0.00110748,-2.76869,1.09097,-0.3492,0.02,1,0
1.67,0.69,-0.00106879,-2.67198,1.09461,-0.359745,0.02,1,0
1.69,0.69,-0.00102791,-2.56978,1.0977,-0.369867,0.02,1,0
1.71,0.69,-0.0009851,-2.46275,1.10021,-0.379521,0.02,1,0
1.65,0.71,-0.00101549,-2.53872,1.13356,-0.352317,0.02,1,0
1.67,0.71,-0.000973275,-2.43319,1.13559,-0.362315,0.02,1,0
1.69,0.71,-0.000929599,-2.324,1.13704,-0.371849,0.02,1,0
1.71,0.71,-0.00088474,-2.21185,1.13786,-0.380879,0.02,1,0
5.88,4,0,0,0.996234,-0.019865,0.32,0,0
6.2,4,0,0,0.995357,-0.0181431,0.32,0,0
6.52,4,0,0,0.994719,-0.0165406,0.32,0,0
6.84,4,0,0,0.994275,-0.0150651,0.32,0,0
5.88,4.32,0,0,0.997868,-0.0188073,0.32,0,0
6.2,4.32,0,0,0.996903,-0.0173423,0.32,0,0
6.52,4.32,0,0,0.996164,-0.0159503,0.32,0,0
6.84,4.32,0,0,0.99561,-0.0146453,0.32,0,0
5.88,4.64,0,0,0.999233,-0.0176983,0.32,0,0
6.2,4.64,0,0,0.998226,-0.0164668,0.32,0,0
6.52,4.64,0,0,0.997423,-0.0152719,0.32,0,0
6.84,4.64,0,0,0.996794,-0.0141309,0.32,0,0
5.88,4.96,0,0,1.00036,-0.0165768,0.32,0,0
6.2,4.96,0,0,0.999344,-0.0155533,0.32,0,0
6.52,4.96,0,0,0.998509,-0.0145387,0.32,0,0
6.84,4.96,0,0,0.997833,-0.013551,0.32,0,0
1.73,-0.39,0.0013577,3.39425,0.313054,0.266317,0.02,1,0
1.75,-0.39,0.00135993,3.39982,0.323602,0.275502,0.02,1,0
1.77,-0.39,0.00136131,3.40329,0.334517,0.284954,0.02,1,0
1.79,-0.39,0.00136142,3.40354,0.345783,0.294623,0.02,1,0
1.73,-0.37,0.0013661,3.41526,0.253811,0.255858,0.02,1,0
1.75,-0.37,0.00136779,3.41949,0.264556,0.264674,0.02,1,0
1.77,-0.37,0.00136879,3.42198,0.275662,0.273766,0.02,1,0
1.79,-0.37,0.00136868,3.42171,0.287126,0.283087,0.02,1,0
1.73,-0.35,0.00137539,3.43846,0.193763,0.245182,0.02,1,0
1.75,-0.35,0.00137641,3.44103,0.204733,0.253639,0.02,1,0
1.77,-0.35,0.00137682,3.44206,0.216062,0.262371,0.02,1,0
1.79,-0.35,0.00137624,3.4406,0.22775,0.271335,0.02,1,0
1.73,-0.33,0.0013851,3.46274,0.132887,0.234261,0.02,1,0
1.75,-0.33,0.00138536,3.4634,0.144113,0.242367,0.02,1,0
1.77,-0.33,0.00138502,3.46254,0.155695,0.250739,0.02,1,0
1.79,-0.33,0.00138373,3.45933,0.167639,0.259339,0.02,1,0
1.17,-0.95,0.000144071,0.360176,1.4161,0.0820243,0.02,1,0
1.19,-0.95,0.000140724,0.351811,1.41487,0.0924957,0.02,1,0
1.21,-0.95,0.000137017,0.342544,1.41328,0.102782,0.02,1,0
1.23,-0.95,0.000132555,0.331386,1.41131,0.113203,0.02,1,0
1.17,-0.93,0.000236676,0.59169,1.41714,0.0830167,0.02,1,0
1.19,-0.93,0.000231661,0.579154,1.41612,0.0937632,0.02,1,0
1.21,-0.93,0.000225885,0.564714,1.41475,0.104497,0.02,1,0
1.23,-0.93,0.000219408,0.54852,1.41301,0.115209,0.02,1,0
1.17,-0.91,0.00035378,0.884451,1.4133,0.0837117,0.02,1,0
1.19,-0.91,0.000346497,0.866242,1.4126,0.0948008,0.02,1,0
1.21,-0.91,0.000338266,0.845664,1.41156,0.105892,0.02,1,0
1.23,-0.91,0.000329153,0.822883,1.41018,0.11696,0.02,1,0
1.17,-0.89,0.000495524,1.23881,1.40331,0.0840329,0.02,1,0
1.19,-0.89,0.000485507,1.21377,1.40307,0.0954462,0.02,1,0
1.21,-0.89,0.000474366,1.18592,1.40251,0.106871,0.02,1,0
1.23,-0.89,0.000462173,1.15543,1.40162,0.11828,0.02,1,0
1.09,0.09,-0.000905032,-2.26258,-0.797656,0.0371683,0.02,1,0
1.11,0.09,-0.0009152,-2.288,-0.804068,0.0312186,0.02,1,0
1.13,0.09,-0.000924472,-2.31118,-0.80924,0.0254736,0.02,1,0
1.15,0.09,-0.000932901,-2.33225,-0.813218,0.0199403,0.02,1,0
1.09,0.11,-0.00105519,-2.63797,-0.755335,0.043842,0.02,1,0
1.11,0.11,-0.0010655,-2.66376,-0.761012,0.0366501,0.02,1,0
1.13,0.11,-0.00107479,-2.68697,-0.765489,0.0297066,0.02,1,0
1.15,0.11,-0.00108312,-2.7078,-0.76881,0.0230203,0.02,1,0
1.09,0.13,-0.00118288,-2.95719,-0.70731,0.0497416,0.02,1,0
1.11,0.13,-0.00119252,-2.98129,-0.712224,0.0413501,0.02,1,0
1.13,0.13,-0.00120102,-3.00255,-0.715982,0.0332487,0.02,1,0
1.15,0.13,-0.00120848,-3.02119,-0.718624,0.0254484,0.02,1,0
1.09,0.15,-0.00128966,-3.22415,-0.654621,0.054857,0.02,1,0
1.11,0.15,-0.00129796,-3.24491,-0.658783,0.0453122,0.02,1,0
1.13,0.15,-0.00130503,-3.26257,-0.661834,0.0360965,0.02,1,0
1.15,0.15,-0.00131098,-3.27744,-0.663813,0.0272234,0.02,1,0
1.57,0.57,-0.00130362,-3.25904,0.752244,-0.262164,0.02,1,0
1.59,0.57,-0.00131164,-3.2791,0.759369,-0.273424,0.02,1,0
1.61,0.57,-0.00131782,-3.29455,0.766925,-0.284798,0.02,1,0
1.63,0.57,-0.00132175,-3.30438,0.77486,-0.296277,0.02,1,0
1.57,0.59,-0.00131482,-3.28705,0.806272,-0.269206,0.02,1,0
1.59,0.59,-0.00132002,-3.30004,0.813634,-0.280876,0.02,1,0
1.61,0.59,-0.00132266,-3.30666,0.821327,-0.292606,0.02,1,0
1.63,0.59,-0.00132241,-3.30603,0.829288,-0.304378,0.02,1,0
1.57,0.61,-0.00132353,-3.30882,0.860412,-0.276481,0.02,1,0
1.59,0.61,-0.0013241,-3.31025,0.867879,-0.28845,0.02,1,0
1.61,0.61,-0.00132156,-3.30391,0.875553,-0.30042,0.02,1,0
1.63,0.61,-0.00131566,-3.28916,0.883366,-0.312362,0.02,1,0
1.57,0.63,-0.00132488,-3.31221,0.914536,-0.283825,0.02,1,0
1.59,0.63,-0.00131925,-3.29813,0.921898,-0.295965,0.02,1,0
1.61,0.63,-0.00131018,-3.27544,0.929327,-0.308039,0.02,1,0
1.63,0.63,-0.0012975,-3.24376,0.936754,-0.320015,0.02,1,0
1.65,-0.47,0.00131766,3.29415,0.506667,0.266456,0.02,1,0
1.67,-0.47,0.00132327,3.30817,0.515066,0.276085,0.02,1,0
1.69,-0.47,0.0013286,3.3215,0.523935,0.286009,0.02,1,0
1.71,-0.47,0.00133314,3.33285,0.533238,0.296209,0.02,1,0
1.65,-0.45,0.00132238,3.30596,0.449897,0.258274,0.02,1,0
1.67,-0.45,0.00132699,3.31748,0.458355,0.267425,0.02,1,0
1.69,-0.45,0.00133179,3.32948,0.467275,0.276895,0.02,1,0
1.71,-0.45,0.00133628,3.34071,0.476634,0.286673,0.02,1,0
1.65,-0.43,0.00132956,3.32389,0.392351,0.249988,0.02,1,0
1.67,-0.43,0.00133297,3.33243,0.400938,0.258679,0.02,1,0
1.69,-0.43,0.00133693,3.34233,0.409967,0.267705,0.02,1,0
1.71,-0.43,0.00134096,3.3524,0.419424,0.277059,0.02,1,0
1.65,-0.41,0.00133866,3.34664,0.333948,0.241523,0.02,1,0
1.67,-0.41,0.0013409,3.35226,0.342731,0.249785,0.02,1,0
1.69,-0.41,0.00134392,3.3598,0.351926,0.258387,0.02,1,0
1.71,-0.41,0.00134726,3.36815,0.361528,0.267328,0.02,1,0
-0.43,0.01,2.27623e-07,0.000569059,0.00022909,5.59196e-06,0.02,1,1
-0.41,0.01,-1.99788e-06,-0.00499469,0.000217426,5.82954e-06,0.02,1,1
-0.39,0.01,0,0,0.0002064,5.27688e-06,0.02,1,1
-0.37,0.01,0,0,0.000196002,5.08983e-06,0.02,1,1
-0.43,0.03,1.69038e-06,0.00422596,0.000228895,1.65231e-05,0.02,1,1
-0.41,0.03,-6.15079e-06,-0.015377,0.000217362,1.74321e-05,0.02,1,1
-0.39,0.03,0,0,0.000206203,1.59552e-05,0.02,1,1
-0.37,0.03,0,0,0.000195726,1.53363e-05,0.02,1,1
-0.43,0.05,6.61825e-06,0.0165456,0.000228359,2.67223e-05,0.02,1,1
-0.41,0.05,-1.03568e-05,-0.0258919,0.000217127,2.91495e-05,0.02,1,1
-0.39,0.05,0,0,0.000205722,2.68073e-05,0.02,1,1
-0.37,0.05,0,0,0.000195118,2.56586e-05,0.02,1,1
-0.43,0.07,1.84805e-05,0.0462013,0.000227207,3.55194e-05,0.02,1,1
-0.41,0.07,-1.45297e-05,-0.0363243,0.000216698,4.1011e-05,0.02,1,1
-0.39,0.07,0,0,0.000204944,3.79421e-05,0.02,1,1
-0.37,0.07,0,0,0.000194215,3.59869e-05,0.02,1,1
1.89,0.17,-0.00123675,-3.09187,-0.24186,-0.176122,0.02,1,0
1.91,0.17,-0.00122059,-3.05146,-0.223156,-0.181235,0.02,1,0
1.93,0.17,-0.00120328,-3.00819,-0.203909,-0.186215,0.02,1,0
1.95,0.17,-0.00118482,-2.96205,-0.184133,-0.191021,0.02,1,0
1.89,0.19,-0.00128023,-3.20057,-0.184379,-0.194209,0.02,1,0
1.91,0.19,-0.00126398,-3.15995,-0.166367,-0.199862,0.02,1,0
1.93,0.19,-0.00124642,-3.11604,-0.14783,-0.205369,0.02,1,0
1.95,0.19,-0.00122753,-3.06882,-0.128784,-0.210686,0.02,1,0
1.89,0.21,-0.0013117,-3.27926,-0.125558,-0.211619,0.02,1,0
1.91,0.21,-0.00129574,-3.23934,-0.108224,-0.217791,0.02,1,0
1.93,0.21,-0.00127827,-3.19568,-0.0903882,-0.223806,0.02,1,0
1.95,0.21,-0.00125929,-3.14823,-0.0720642,-0.229613,0.02,1,0
1.89,0.23,-0.00133338,-3.33346,-0.0659204,-0.228376,0.02,1,0
1.91,0.23,-0.00131795,-3.29488,-0.0492362,-0.235044,0.02,1,0
1.93,0.23,-0.00130084,-3.25209,-0.0320748,-0.241543,0.02,1,0
1.95,0.23,-0.001282,-3.205,-0.0144515,-0.247815,0.02,1,0
1.81,0.09,-0.000918556,-2.29639,-0.521522,-0.085649,0.02,1,0
1.83,0.09,-0.000909944,-2.27486,-0.502822,-0.0885694,0.02,1,0
1.85,0.09,-0.000900724,-2.25181,-0.483497,-0.0914854,0.02,1,0
1.87,0.09,-0.000890892,-2.22723,-0.463548,-0.0943805,0.02,1,0
1.81,0.11,-0.00104907,-2.62267,-0.475555,-0.103812,0.02,1,0
1.83,0.11,-0.00103896,-2.59739,-0.457328,-0.107348,0.02,1,0
1.85,0.11,-0.00102812,-2.57031,-0.438491,-0.110882,0.02,1,0
1.87,0.11,-0.00101656,-2.5414,-0.419046,-0.114392,0.02,1,0
1.81,0.13,-0.0011521,-2.88024,-0.424355,-0.121474,0.02,1,0
1.83,0.13,-0.00114092,-2.85231,-0.406669,-0.125609,0.02,1,0
1.85,0.13,-0.00112891,-2.82228,-0.388392,-0.129744,0.02,1,0
1.87,0.13,-0.00111606,-2.79014,-0.369521,-0.133856,0.02,1,0
1.81,0.15,-0.00123121,-3.07804,-0.369188,-0.13858,0.02,1,0
1.83,0.15,-0.00121949,-3.04873,-0.35209,-0.143294,0.02,1,0
1.85,0.15,-0.00120682,-3.01705,-0.33442,-0.148013,0.02,1,0
1.87,0.15,-0.00119318,-2.98295,-0.316175,-0.15271,0.02,1,0
1.73,0.01,-0.000122822,-0.307056,-0.697037,-0.00836935,0.02,1,0
1.75,0.01,-0.000122143,-0.305357,-0.679981,-0.00869047,0.02,1,0
1.77,0.01,-0.000121396,-0.303489,-0.662279,-0.00901606,0.02,1,0
1.79,0.01,-0.000120579,-0.301447,-0.643925,-0.00934564,0.02,1,0
1.73,0.03,-0.000362293,-0.905731,-0.685544,-0.0250741,0.02,1,0
1.75,0.03,-0.000360227,-0.900568,-0.668566,-0.0260344,0.02,1,0
1.77,0.03,-0.00035796,-0.8949,-0.650948,-0.0270075,0.02,1,0
1.79,0.03,-0.000355485,-0.888713,-0.632681,-0.027991,0.02,1,0
1.73,0.05,-0.000584365,-1.46091,-0.663142,-0.0416653,0.02,1,0
1.75,0.05,-0.000580861,-1.45215,-0.646322,-0.0432566,0.02,1,0
1.77,0.05,-0.000577026,-1.44257,-0.628871,-0.0448698,0.02,1,0
1.79,0.05,-0.000572852,-1.43213,-0.610783,-0.0465,0.02,1,0
1.73,0.07,-0.000780788,-1.95197,-0.630897,-0.0580641,0.02,1,0
1.75,0.07,-0.000775836,-1.93959,-0.614316,-0.0602736,0.02,1,0
1.77,0.07,-0.000770435,-1.92609,-0.597121,-0.0625145,0.02,1,0
1.79,0.07,-0.000764571,-1.91143,-0.579301,-0.0647804,0.02,1,0
1.25,0.65,-0.00119371,-2.98427,0.87585,-0.0860115,0.02,1,0
1.27,0.65,-0.0012105,-3.02624,0.880598,-0.0995683,0.02,1,0
1.29,0.65,-0.00122691,-3.06727,0.885326,-0.112999,0.02,1,0
1.31,0.65,-0.00124282,-3.10705,0.89009,-0.1263,0.02,1,0
1.25,0.67,-0.00125788,-3.14469,0.923561,-0.0912384,0.02,1,0
1.27,0.67,-0.00127159,-3.17898,0.929165,-0.104739,0.02,1,0
1.29,0.67,-0.00128467,-3.21167,0.934731,-0.118167,0.02,1,0
1.31,0.67,-0.00129692,-3.2423,0.940304,-0.131516,0.02,1,0
1.25,0.69,-0.00132658,-3.31645,0.974685,-0.0972014,0.02,1,0
1.27,0.69,-0.00133445,-3.33612,0.980872,-0.11063,0.02,1,0
1.29,0.69,-0.00134147,-3.35366,0.986995,-0.124028,0.02,1,0
1.31,0.69,-0.00134742,-3.36854,0.993087,-0.137383,0.02,1,0
1.25,0.71,-0.00138277,-3.45693,1.02903,-0.103575,0.02,1,0
1.27,0.71,-0.00138297,-3.45743,1.03543,-0.116912,0.02,1,0
1.29,0.71,-0.00138219,-3.45546,1.04173,-0.130246,0.02,1,0
1.31,0.71,-0.00138019,-3.45046,1.04796,-0.143558,0.02,1,0
-0.52,4,0,0,1.03433,0.0257703,0.32,0,0
-0.2,4,0,0,1.03902,0.0215908,0.32,0,0
0.12,4,0,0,1.04294,0.0162937,0.32,0,0
0.44,4,0,0,1.04575,0.0100848,0.32,0,0
-0.52,4.32,0,0,1.03096,0.0213585,0.32,0,0
-0.2,4.32,0,0,1.03463,0.0177406,0.32,0,0
0.12,4.32,0,0,1.03765,0.0132969,0.32,0,0
0.44,4.32,0,0,1.03981,0.00818913,0.32,0,0
-0.52,4.64,0,0,1.02798,0.0178654,0.32,0,0
-0.2,4.64,0,0,1.03088,0.0147305,0.32,0,0
0.12,4.64,0,0,1.03325,0.0109767,0.32,0,0
0.44,4.64,0,0,1.03493,0.00673176,0.32,0,0
-0.52,4.96,0,0,1.02535,0.015073,0.32,0,0
-0.2,4.96,0,0,1.02767,0.0123485,0.32,0,0
0.12,4.96,0,0,1.02955,0.00915597,0.32,0,0
0.44,4.96,0,0,1.03087,0.00559518,0.32,0,0
1.33,-0.39,0.00160081,4.00204,0.173278,0.109925,0.02,1,0
1.35,-0.39,0.00157303,3.93259,0.177587,0.120448,0.02,1,0
1.37,-0.39,0.00154545,3.86362,0.182148,0.130259,0.02,1,0
1.39,-0.39,0.00151852,3.7963,0.18696,0.139408,0.02,1,0
1.33,-0.37,0.00160885,4.02213,0.103793,0.105433,0.02,1,0
1.35,-0.37,0.00158218,3.95544,0.108733,0.115683,0.02,1,0
1.37,-0.37,0.00155566,3.88915,0.113958,0.12523,0.02,1,0
1.39,-0.37,0.00152973,3.82433,0.119457,0.13412,0.02,1,0
1.33,-0.35,0.0016073,4.01825,0.0338472,0.100357,0.02,1,0
1.35,-0.35,0.00158233,3.95584,0.0393614,0.110297,0.02,1,0
